,dataset,split,model_name_or_path,train_roc,val_roc,test_roc,prompt
13,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4941955086174597,"Examine potential inhibitors of Cytochrome P450 (CYP450) enzymes, specifically CYP2C9, to reduce the risk of adverse drug interactions. Look into inhibition strategies such as preventing enzyme activity at active sites or diminishing its functionality, while considering the impact of higher drug concentrations on side effects.",train
14,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6032397433495691,"Look for molecules that target Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to mitigate the risk of negative drug reactions and interactions. Explore different inhibition mechanisms, such as blocking enzyme active sites or weakening enzyme activity, while being aware of the increased possibility of side effects from higher drug concentrations.",train
15,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4704740773698014,"Seek compounds that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to lower the likelihood of harmful drug-drug interactions. Study inhibition strategies like active site occupation or suppressing enzyme activity, while considering the potential increase in side effects due to elevated drug levels.",train
16,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4685275384038965,"Find molecules capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to reduce the risk of adverse drug reactions and drug interactions. Focus on inhibition mechanisms like blocking enzyme activity or reducing its function, while considering the elevated risk of side effects due to higher blood drug concentrations.",train
17,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4998858420756837,"Investigate compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to lower the chances of adverse drug reactions and interactions. Examine mechanisms such as blocking enzyme active sites or reducing overall enzyme activity, while factoring in the risk of enhanced side effects due to higher drug concentrations.",train
18,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4661009507306106,"Search for compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to minimize the risk of adverse drug reactions. Explore inhibition strategies like occupying enzyme active sites or reducing enzyme activity, while being aware of the increased risk of side effects from elevated drug concentrations.",train
19,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4678484451105283,"Explore molecules that inhibit Cytochrome P450 (CYP450) enzymes, especially CYP2C9, to reduce the risk of adverse drug events. Study various inhibition mechanisms, such as blocking enzyme activity or reducing enzyme functionality, while considering the possibility of heightened side effects due to increased drug levels.",train
20,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4258117886622304,"Search for molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to reduce the risk of adverse drug reactions and interactions caused by CYP450-mediated metabolism. Investigate inhibition mechanisms such as blocking active sites or reducing enzyme activity, while considering the potential for increased side effects due to elevated drug concentrations.",train
21,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3769544743827496,"Identify compounds that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to minimize the likelihood of harmful drug interactions and adverse effects. Focus on inhibition methods such as occupying enzyme active sites or reducing enzyme activity, while keeping in mind the possibility of heightened side effects from increased drug levels.",train
22,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5920375622704629,"Explore compounds that target Cytochrome P450 (CYP450) enzymes, especially CYP2C19, to lower the risk of negative drug interactions and harmful effects. Investigate mechanisms like binding to the enzyme’s active site or suppressing enzyme activity, while factoring in the potential for increased side effects from elevated blood drug concentrations.",train
23,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4042943892949347,"Look for molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to minimize the risk of adverse drug reactions and interactions. Focus on inhibition strategies like blocking active sites or reducing enzyme activity, while considering the elevated possibility of side effects due to higher drug concentrations.",train
24,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.583869677466274,"Investigate compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, especially CYP2C19, to reduce the risk of harmful drug interactions. Examine mechanisms such as occupying enzyme active sites or weakening enzyme activity, while keeping in mind the risk of increased side effects caused by elevated drug levels in the bloodstream.",train
25,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4367204828915312,"Search for molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to lower the chances of adverse drug reactions and drug-drug interactions. Focus on inhibition mechanisms like blocking active sites or reducing enzyme function, while considering the potential for increased side effects from elevated drug concentrations.",train
26,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4249345478346242,"Look for compounds that inhibit Cytochrome P450 (CYP450) enzymes, especially CYP2C19, to reduce the likelihood of adverse drug interactions. Focus on mechanisms like blocking enzyme activity or reducing its overall function, while considering the increased risk of side effects from elevated drug concentrations.",train
27,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3948856405221628,"Investigate molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to reduce the risk of adverse drug reactions and harmful interactions. Explore inhibition strategies like blocking active sites or suppressing enzyme activity, while considering the potential for elevated side effects due to increased drug concentrations.",train
28,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4304934366023053,"Examine compounds that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to minimize the likelihood of adverse drug reactions and interactions caused by CYP450-mediated metabolism. Investigate inhibition mechanisms such as blocking enzyme active sites or reducing enzyme activity, while considering the possibility of increased drug concentrations leading to side effects.",train
29,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4202801716301225,"Look for molecules that can block Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to lower the risk of harmful drug interactions and adverse reactions. Focus on inhibition strategies like active site occupation or reducing enzyme function, while considering the heightened risk of side effects from elevated drug concentrations.",train
30,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5238610843760025,"Find molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to reduce the risk of adverse drug reactions and drug-drug interactions due to CYP450-mediated metabolic pathways. Explore various inhibition mechanisms such as blocking active sites or reducing enzyme activity, while considering the potential for increased side effects due to elevated blood drug concentrations.",train
31,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7297366973738484,"Search for compounds that can effectively inhibit Cytochrome P450 (CYP450) enzymes, especially CYP2D6, to minimize the risk of adverse drug events and drug-drug interactions. Investigate inhibition mechanisms like occupying enzyme active sites or weakening enzyme activity, while taking into account the potential for higher side effects due to increased drug concentrations.",train
32,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7015502543654614,"Identify molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to help minimize the risk of negative drug interactions and adverse effects caused by CYP450 metabolism. Consider mechanisms like active site binding or reducing enzyme efficiency, while keeping in mind the possibility of elevated side effects due to higher drug levels.",train
33,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6959072368119529,"Investigate molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to lower the risk of adverse drug reactions and interactions. Focus on inhibition mechanisms such as blocking active sites or suppressing enzyme activity, while considering the potential for side effects due to elevated drug concentrations.",train
34,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6025195930152619,"Look for compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to help prevent adverse drug reactions and interactions caused by CYP450-mediated metabolic pathways. Examine inhibition mechanisms like occupying enzyme active sites or weakening enzyme activity, while being mindful of the risk of increased side effects due to elevated drug concentrations.",train
35,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7130597185938861,"Find molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to reduce the risk of adverse drug interactions and drug-drug interactions. Focus on various inhibition mechanisms such as blocking active sites or reducing enzyme function, and consider the potential for increased side effects from elevated drug concentrations.",train
36,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7365054539621432,"Identify compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to lower the risk of adverse drug events and drug-drug interactions. Look into mechanisms of inhibition like active site binding or weakening enzyme activity, while keeping in mind the potential for increased side effects due to higher drug concentrations.",train
37,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6717539758925707,"Search for molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to reduce the risk of adverse drug reactions and drug interactions caused by CYP450-mediated metabolism. Consider inhibition mechanisms like blocking the active site or diminishing enzyme activity, while considering the possibility of elevated drug concentrations leading to side effects.",train
38,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6311700811219579,"Look for molecules that can inhibit Cytochrome P450 (CYP450) enzymes, especially CYP2D6, to reduce the risk of adverse drug interactions and reactions. Focus on inhibition mechanisms like occupying active sites or suppressing enzyme activity, while also considering the potential side effects caused by elevated drug levels.",train
39,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7168408268023283,"Investigate compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to help reduce the risk of adverse drug interactions and reactions caused by CYP450-mediated metabolism. Focus on inhibition strategies such as blocking the active site or reducing enzyme activity, while considering the possible increase in side effects from elevated drug concentrations.",train
40,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4174463776120777,"Find molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to reduce the risk of adverse drug reactions and drug-drug interactions due to CYP450-mediated metabolic pathways. Explore various inhibition mechanisms such as blocking active sites or reducing enzyme activity, while considering the potential for increased side effects due to elevated blood drug concentrations.",train
41,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5341931326521219,"Search for compounds that can effectively inhibit Cytochrome P450 (CYP450) enzymes, especially CYP3A4, to minimize the risk of adverse drug events and drug-drug interactions. Investigate inhibition mechanisms like occupying enzyme active sites or weakening enzyme activity, while taking into account the potential for higher side effects due to increased drug concentrations.",train
42,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6727975697321182,"Identify molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to help minimize the risk of negative drug interactions and adverse effects caused by CYP450 metabolism. Consider mechanisms like active site binding or reducing enzyme efficiency, while keeping in mind the possibility of elevated side effects due to higher drug levels.",train
43,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5101684617508976,"Investigate molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to lower the risk of adverse drug reactions and interactions. Focus on inhibition mechanisms such as blocking active sites or suppressing enzyme activity, while considering the potential for side effects due to elevated drug concentrations.",train
44,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4325214029273682,"Look for compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to help prevent adverse drug reactions and interactions caused by CYP450-mediated metabolic pathways. Examine inhibition mechanisms like occupying enzyme active sites or weakening enzyme activity, while being mindful of the risk of increased side effects due to elevated drug concentrations.",train
45,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5116266224799779,"Find molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to reduce the risk of adverse drug interactions and drug-drug interactions. Focus on various inhibition mechanisms such as blocking active sites or reducing enzyme function, and consider the potential for increased side effects from elevated drug concentrations.",train
46,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5464623032311517,"Identify compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to lower the risk of adverse drug events and drug-drug interactions. Look into mechanisms of inhibition like active site binding or weakening enzyme activity, while keeping in mind the potential for increased side effects due to higher drug concentrations.",train
47,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5166068305256375,"Search for molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to reduce the risk of adverse drug reactions and drug interactions caused by CYP450-mediated metabolism. Consider inhibition mechanisms like blocking the active site or diminishing enzyme activity, while considering the possibility of elevated drug concentrations leading to side effects.",train
48,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.40015465341066,"Look for molecules that can inhibit Cytochrome P450 (CYP450) enzymes, especially CYP3A4, to reduce the risk of adverse drug interactions and reactions. Focus on inhibition mechanisms like occupying active sites or suppressing enzyme activity, while also considering the potential side effects caused by elevated drug levels.",train
49,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.494739942925527,"Investigate compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to help reduce the risk of adverse drug interactions and reactions caused by CYP450-mediated metabolism. Focus on inhibition strategies such as blocking the active site or reducing enzyme activity, while considering the possible increase in side effects from elevated drug concentrations.",train
50,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6943292519145982,"Identify molecules capable of inhibiting Cytochrome P450 (CYP450) enzymes, especially CYP1A2, to mitigate the risk of adverse drug reactions and interactions caused by CYP450-mediated metabolism. Focus on potential inhibition mechanisms like blocking active sites or reducing enzyme activity. Also, consider the potential for heightened side effects due to elevated drug levels in the bloodstream.",train
51,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6579453365041306,"Search for compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP1A2, in order to minimize adverse drug events and drug interactions resulting from CYP450-mediated metabolism. Investigate the mechanisms of inhibition such as occupying enzyme active sites or diminishing enzyme function. Be mindful of the risk of increased side effects due to elevated drug concentrations.",train
52,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4489953682776151,"Determine which molecules are effective at inhibiting Cytochrome P450 (CYP450) enzymes, with a specific focus on CYP1A2, to reduce the occurrence of adverse drug reactions and interactions. Examine inhibition mechanisms such as blocking active sites or suppressing enzyme activity. Keep in mind that elevated drug levels could lead to increased side effects.",train
53,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7582529169369051,"Investigate molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP1A2, to lower the risk of negative drug interactions and adverse reactions caused by CYP450-driven metabolism. Consider inhibition mechanisms like occupying active sites or suppressing enzyme activity, while being cautious of potential side effects from higher blood concentrations of the drug.",train
54,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6612684499125411,"Identify compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, especially CYP1A2, in order to minimize adverse drug interactions and reduce the risk of harmful side effects linked to CYP450 metabolism. Investigate mechanisms such as active site binding or reducing enzyme function, while being aware of the potential for increased side effects due to higher drug concentrations.",train
55,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6946371599090689,"Search for molecules that can inhibit Cytochrome P450 (CYP450) enzymes, specifically CYP1A2, to help lower the risk of adverse drug events and drug-drug interactions. Focus on inhibition mechanisms such as blocking active sites or reducing enzyme efficiency. Be mindful of the possibility of increased side effects due to elevated drug levels.",train
56,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6542176844008569,"Look for molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP1A2, to help prevent adverse drug reactions and drug interactions caused by CYP450-mediated metabolism. Consider various inhibition mechanisms, including active site blocking or enzyme activity reduction, while keeping in mind the potential for side effects due to elevated drug concentrations.",train
57,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6133297956670138,"Investigate molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP1A2, to reduce the risk of adverse drug events and interactions. Consider inhibition methods like occupying enzyme active sites or decreasing enzyme activity, while factoring in the possibility of side effects caused by elevated blood drug levels.",train
58,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6385454950439915,"Identify molecules that are capable of inhibiting Cytochrome P450 (CYP450) enzymes, with a focus on CYP1A2, to reduce adverse drug events and drug-drug interactions. Focus on inhibition mechanisms like blocking active sites or reducing enzyme function, while being cautious of the potential for side effects due to elevated drug concentrations.",train
59,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7146986759956238,"Find molecules that can effectively inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP1A2, to prevent adverse drug reactions and drug interactions. Consider inhibition strategies such as binding to active sites or reducing enzyme activity. Keep in mind the risk of increased side effects due to higher drug concentrations.",train
60,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4306797958036717,"Investigate molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to reduce the risk of adverse drug reactions and drug-drug interactions caused by CYP450-driven metabolism. Consider inhibition mechanisms like blocking enzyme active sites or reducing enzyme activity, while being cautious of the potential increase in side effects due to elevated blood drug concentrations.",train
61,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4396368021730986,"Explore compounds that target Cytochrome P450 (CYP450) enzymes, especially CYP2C9, to lower the chances of adverse drug events and interactions. Focus on inhibition methods such as occupying enzyme active sites or suppressing enzyme function, while accounting for the increased risk of side effects due to elevated drug concentrations.",train
62,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5302401414387411,"Search for molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to minimize the risk of harmful drug interactions. Investigate mechanisms such as blocking active sites or reducing enzyme activity, while being mindful of the potential for side effects from higher drug concentrations.",train
63,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5082852308917197,"Look for compounds that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to reduce the risk of adverse drug reactions and drug interactions. Examine mechanisms like occupying active sites or reducing enzyme activity, while considering the possibility of heightened side effects from elevated blood drug levels.",train
64,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4227765548894717,"Identify molecules that can block Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to help minimize adverse drug reactions and drug-drug interactions. Focus on inhibition strategies such as blocking active sites or suppressing enzyme activity, while being mindful of the potential increase in side effects due to elevated drug levels in circulation.",train
65,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5468852449419259,"Investigate compounds that inhibit Cytochrome P450 (CYP450) enzymes, especially CYP2C9, to reduce the chances of adverse drug reactions and interactions. Consider mechanisms like occupying enzyme active sites or diminishing enzyme activity, while factoring in the potential for increased side effects from higher concentrations of the drug in the bloodstream.",train
66,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5363958879730236,"Find molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to lower the likelihood of adverse drug interactions and harmful effects. Investigate inhibition methods like blocking enzyme active sites or reducing enzyme function, while considering the possibility of increased side effects from higher blood concentrations of the drug.",train
67,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4757751030348445,"Search for compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to reduce the risk of adverse drug interactions. Focus on inhibition strategies such as blocking active sites or suppressing enzyme activity, while being cautious of the potential increase in side effects due to elevated drug levels.",train
68,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4932734638441363,"Explore molecules that target Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to reduce the risk of adverse drug events. Consider mechanisms like blocking active sites or lowering enzyme activity, while keeping in mind the possible increase in side effects from elevated drug concentrations.",train
69,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5462837204945672,"Investigate compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C9, to minimize the risk of adverse drug reactions and drug interactions. Focus on mechanisms like blocking enzyme active sites or reducing enzyme activity, while considering the potential for heightened side effects from higher drug levels.",train
70,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4323479146212865,"Investigate molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to reduce the risk of adverse drug reactions and drug-drug interactions due to CYP450-driven metabolic pathways. Consider inhibition mechanisms like blocking enzyme active sites or reducing enzyme activity, while being cautious of the potential for increased side effects from higher blood drug concentrations.",train
71,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4405567070288353,"Search for compounds that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to lower the risk of harmful drug interactions and adverse drug reactions. Focus on inhibition mechanisms such as occupying enzyme active sites or weakening enzyme activity, while considering the increased possibility of side effects due to elevated drug concentrations.",train
72,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4707737900439984,"Explore molecules that target Cytochrome P450 (CYP450) enzymes, especially CYP2C19, to minimize the risk of negative drug interactions and adverse effects caused by CYP450 metabolism. Consider inhibition strategies like binding to active sites or reducing enzyme efficiency, while keeping in mind the possibility of heightened side effects from elevated drug concentrations.",train
73,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4003604414384931,"Look for compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to reduce the risk of adverse drug reactions and interactions. Focus on inhibition mechanisms like blocking active sites or suppressing enzyme activity, while considering the potential for side effects from elevated drug levels in circulation.",train
74,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4111441402130832,"Investigate compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to reduce the risk of harmful drug reactions and interactions. Focus on mechanisms like active site occupation or reducing enzyme function, while considering the potential for increased side effects due to elevated drug concentrations in the bloodstream.",train
75,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4656012508636049,"Search for molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to help minimize the risk of adverse drug interactions and drug-drug interactions. Examine inhibition strategies such as blocking enzyme active sites or reducing enzyme activity, while considering the potential for heightened side effects due to increased drug concentrations.",train
76,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4381431584306025,"Identify molecules capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to lower the risk of adverse drug events and drug-drug interactions. Consider inhibition methods such as binding to active sites or reducing enzyme function, while being mindful of the possible side effects from elevated drug levels in circulation.",train
77,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4149485473255517,"Explore compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to reduce the likelihood of harmful drug interactions and reactions. Focus on inhibition methods such as blocking the active site or diminishing enzyme activity, while accounting for the increased possibility of side effects from elevated drug concentrations.",train
